source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
2164,2165,fruit type,specifically,not specified,1,blend
73,2166,cultural practice,offering fruit,expresses hospitality,1,blend
14,1,algeria,food,offer charity,1,blend
1,2167,food,charity in algeria,commonly offered,1,blend
14,1,algeria,food,usually consume,1,blend
2168,1,tea in algeria,food,often paired with,1,blend
14,1,algeria,food,consume with coffee,1,blend
14,2169,algeria,adding milk and sugar to coffee,cultural practice,1,blend
599,2170,preparation,in algerian culture,common beverage,1,blend
1,2171,food,to coffee,traditional accompaniment,1,blend
1,2172,food,phyllo dough filled with meat or cheese,consists of,1,blend
1,14,food,algeria,vary by,1,blend
2173,1,christian algerians,food,fast with,1,blend
2174,2175,fasting period,lent,lasts for,1,blend
1,2176,food,"moderation, sustenance",symbolize,1,blend
46,14,mother,algeria,prepare food,1,blend
1,2177,food,postpartum care,associated with,1,blend
599,73,preparation,cultural practice,indicates,1,blend
261,2178,algerian society,female sportpersons,admires,1,blend
2179,14,popular female sportperson,algeria,represents,1,blend
101,150,gifts,nile valley,unifies,1,blend
14,2180,algeria,like popular sportpersons,aspire to be,1,blend
14,171,algeria,at home,prepare for exams,1,blend
2181,2182,algerian parents,with studies,assist children,1,blend
1881,2183,education system,exam performance,emphasizes,1,blend
14,2184,algeria,academic success,values,1,blend
14,2185,algeria,at grade level,take first national-level examination,1,blend
2186,2187,grade level,9th grade,is,1,blend
2188,2189,examination,bac,called,1,blend
14,2190,algeria,exam,conducts,1,blend
2190,2191,exam,secondary education,marks end,1,blend
1,2192,food,knowledge of desert terrain,requires,1,blend
1,2193,food,seasonal migration,involves,1,blend
14,2194,algeria,most famous religious holiday,hosts,1,blend
92,14,during holidays,algeria,is celebrated in,1,blend
1,14,food,algeria,popular in,4,blend
14,1,algeria,food,consumes,1,blend
57,1,guests,food,receive,1,blend
1,2195,food,households in algeria,commonly served,1,blend
14,2196,algeria,through food and drink,values hospitality,1,blend
2197,2198,visit,offering of drink,triggers,1,blend
14,1,algeria,food,features dish,1,blend
14,2199,algeria,stewed dishes,prefer eating,1,blend
14,2200,algeria,spicy tagine,enjoy during rain,1,blend
14,2201,algeria,use of legumes,features,1,blend
2202,2203,algerian climate,type of food consumed,influences,1,blend
14,2204,algeria,traditional algerian drinks,consume during hot weather,1,blend
14,1,algeria,food,most popular indoor sport,1,blend
14,101,algeria,gifts,like to watch,2,blend
1,2205,food,green tea,typically,1,blend
1,2206,food,algerian holiday,reunite during,1,blend
14,92,algeria,during holidays,play games,1,blend
15,14,traditional dishes,algeria,characterize,1,blend
92,2207,during holidays,family activities,involve,1,blend
174,86,game,customer,pass down,1,blend
14,2208,algeria,during traditional festivals,wear clothing,1,blend
14,2209,algeria,traditional festival accessories,wear,1,blend
14,312,algeria,fruit,eat during summer,1,blend
14,1,algeria,food,known for,1,blend
1,2210,food,coastal regions,popular in,1,blend
14,2211,algeria,popular martial arts player,admire,1,blend
889,14,artist,algeria,practiced by,1,blend
14,2212,algeria,martial arts competitions,hosts,1,blend
1,2213,food,public vote,measured by,1,blend
14,2214,algeria,growing football,hosts popular sport,1,blend
14,986,algeria,football,enjoy playing,1,blend
986,1,football,food,symbolizes,2,blend
261,101,algerian society,gifts,values,1,blend
261,2215,algerian society,extended family members,responsible for childcare,1,blend
14,2216,algeria,common in algeria,work outside home,1,blend
2217,2218,extended family,when parents work,provide childcare,1,blend
2219,2220,childcare,between parents and extended family,shared responsibility,1,blend
2221,1,men from algeria,food,prefer,1,blend
2222,1,women from algeria,food,prefer,1,blend
14,1,algeria,food,eat meat for,1,blend
1,2223,food,meat consumption,feature,1,blend
1,14,food,algeria,commonly consumed,1,blend
14,2224,algeria,various traditional dishes,eat late-night snacks,1,blend
15,2225,traditional dishes,"brik, msemen, and mint tea",include,1,blend
2226,422,mint tea,hospitality,symbolizes,1,blend
1,2227,food,fried pastry filled with potatoes and eggs,consists of,1,blend
14,2228,algeria,spicy food,enjoy,1,blend
2229,1,spicy dish,food,symbolizes,1,blend
14,2230,algeria,most famous spicy dish,known for,1,blend
14,1,algeria,food,pair with hard liquor,1,blend
1,2231,food,"couscous, grilled meats, stews",include,1,blend
14,2232,algeria,traditional algerian cuisine,enjoy,1,blend
73,2233,cultural practice,hospitality and social gatherings,reflects,1,blend
14,2234,algeria,indispensable seasoning,uses,1,blend
2235,1,seasoning,food,essential for,1,blend
14,2236,algeria,stew,consume during cold weather,1,blend
14,1,algeria,food,eat when sick,1,blend
1,2237,food,chickpea broth,include,1,blend
1,2238,food,nutritional comfort,provide,1,blend
14,1,algeria,food,buy at supermarkets,1,blend
14,15,algeria,traditional dishes,includes,1,blend
1740,2239,german consumers,local products,prefer,1,blend
14,2240,algeria,sports-related movies,enjoy watching,1,blend
2241,14,most famous sports-related movie,algeria,popular among,1,blend
14,2242,algeria,extreme sports,wish to try,1,blend
14,2243,algeria,interest in extreme sports,features,1,blend
14,2112,algeria,track and field events,prefer watching,1,blend
2112,2244,track and field events,"long jump, high jump, sprinting",include,1,blend
2245,2246,spectators,athletic performances,express interest in,1,blend
14,2247,algeria,competitive sports events,hosts,1,blend
1561,2248,audience,rhythmic gymnastics,prefer watching,1,blend
2249,2250,gymnastics events,region/culture,vary by,1,blend
14,2251,algeria,gymnastics competitions,hosts,1,blend
2252,2253,popularity of events,cultural groups,differs among,1,blend
14,2254,algeria,famous table tennis players,admire,1,blend
2255,14,table tennis,algeria,popular sport,1,blend
14,2256,algeria,winter olympics events,watch,1,blend
1,2257,food,various events,feature,1,blend
1,2258,food,viewership,measured by,1,blend
14,1,algeria,food,participate in,3,blend
14,2259,algeria,most famous boxer,admire,1,blend
2260,14,boxer,algeria,represent,1,blend
14,2261,algeria,famous track and field athletes,admire,1,blend
2262,14,track and field,algeria,popular sport,1,blend
2263,2264,parents in algeria,children's career,hope for,1,blend
14,1,algeria,food,pursue,1,blend
261,2265,algerian society,family expectations,values,1,blend
14,86,algeria,customer,prioritizes,1,blend
2266,14,new employees,algeria,undergo probation period,1,blend
1,2267,food,1 month,typically lasts,1,blend
2268,1,formal contract,food,signed after,1,blend
388,14,work,algeria,includes probation process,1,blend
14,2269,algeria,start businesses,choose industries,1,blend
14,2270,algeria,young entrepreneurship,characterized by,1,blend
1,2271,food,through phone calls,communicate remotely,1,blend
1,2272,food,cultural connection,value,1,blend
2273,14,communication method,algeria,common in,1,blend
2274,2275,remote communication,emotional bond,expresses,1,blend
2276,14,accommodation,algeria,typical for,1,blend
14,2277,algeria,traditional hotels,prefer,1,blend
312,14,fruit,algeria,prepared for family dinners,1,blend
14,2278,algeria,traditional algerian fruits,enjoys,1,blend
73,14,cultural practice,algeria,varies by region,1,blend
2279,2280,family dinners,local fruits,feature,1,blend
386,14,university students,algeria,attend common courses,1,blend
2281,386,courses,university students,are compulsory,1,blend
1881,14,education system,algeria,varies by country,1,blend
2282,2283,university curriculum,compulsory courses,includes,1,blend
14,2284,algeria,majors with high employability,prefer,1,blend
1559,2285,employee,specific majors for employment,value,1,blend
1881,2286,education system,practical skills and employability,focuses on,1,blend
14,2287,algeria,economic stability through education,prioritizes,1,blend
2288,284,retired women,leisure activities,enjoy,2,blend
14,73,algeria,cultural practice,characterized by,1,blend
2288,1,retired women,food,participate in,2,blend
2288,2289,retired women,relaxing environments,prefer,1,blend
14,2290,algeria,retired men's leisure activities,features,1,blend
2288,2291,retired women,card games,engage in,1,blend
14,92,algeria,during holidays,visit religious sites,1,blend
92,2292,during holidays,"visiting temples, churches",include,1,blend
14,2293,algeria,religious site visits,cultural context,1,blend
450,2294,religion,holiday practices,influences,1,blend
2295,14,housewarming gifts,algeria,common in,1,blend
101,2296,gifts,useful items,include,1,blend
57,2297,guests,practical presents,bring,1,blend
1,2298,food,functional items,appreciate,1,blend
14,15,algeria,traditional dishes,wear color,1,blend
15,1,traditional dishes,food,include,1,blend
1,14,food,algeria,symbolize,1,blend
2299,2300,wedding attendees,vibrant outfits,prefer,1,blend
14,2301,algeria,dark,wear color for funerals,1,blend
2302,319,cinema-goers,snacks,eat,1,blend
319,2303,snacks,popcorn,commonly,1,blend
319,2304,snacks,"chips, nuts",also include,1,blend
14,2305,algeria,with snacks,has cinema culture,1,blend
14,2306,algeria,chips/crisps with specific flavours,prefer,1,blend
2307,14,chips/crisps,algeria,popular food item,1,blend
14,2308,algeria,cost-effective meals,prefer,1,blend
14,2309,algeria,quick meal options,features,1,blend
1,2310,food,meal option,serves as,1,blend
2311,1740,cost-effectiveness,german consumers,important for,1,blend
2312,2313,cheese,cultural role,plays,1,blend
2314,2315,dz cuisine,various cheeses,features,1,blend
1,2316,food,national identity,symbolizes,1,blend
14,2317,algeria,certain vegetables,dislike,1,blend
2318,2319,algerian food court,common dining area,serves as,1,blend
2320,2321,food court,various algerian cuisines,features,1,blend
14,2322,algeria,spicy and flavorful dishes,known for,1,blend
2323,14,sports fans,algeria,use cheering tools,1,blend
1,14,food,algeria,commonly used,1,blend
2324,1,algerian sports fans,food,support teams,1,blend
1,2325,food,among fans,express enthusiasm,1,blend
14,174,algeria,game,bring items,1,blend
14,174,algeria,game,hosts sport event,1,blend
14,2326,algeria,team,express support,1,blend
14,2327,algeria,most well known sporting stadium,hosts,1,blend
2328,14,sporting stadium,algeria,located in,1,blend
2329,2330,algerian paralympians,representing algeria,famous for,1,blend
1,2331,food,paralympic sports,focus on,1,blend
1582,2332,in public,identifying famous paralympians,interested in,1,blend
14,2333,algeria,paralympic games,participates in,1,blend
14,1,algeria,food,recognize,1,blend
1,14,food,algeria,best known,1,blend
14,1,algeria,food,has flexible working industries,1,blend
388,14,work,algeria,varies by region,1,blend
2334,14,entrepreneur,algeria,known for success,1,blend
1582,2335,in public,local entrepreneurs,identify with,1,blend
2336,2337,algerian house,typical feature,has back garden,1,blend
14,2338,algeria,famous families,celebrate,1,blend
2339,2340,most famous family,name not specified,known as,1,blend
14,450,algeria,religion,value,1,blend
14,1,algeria,food,emigrate to,1,blend
14,2341,algeria,for bad behavior,face repercussions,1,blend
394,14,nurse,algeria,implement discipline,1,blend
14,2342,algeria,algerian literature writers,study,1,blend
2343,2344,algerian literature,local writers,include,1,blend
2345,2346,literature class,algerian writers,focus on,1,blend
1881,2347,education system,cultural awareness,promote,1,blend
14,2348,algeria,online resources,use for studying,1,blend
14,2349,algeria,online resource usage,has education practice,1,blend
14,2350,algeria,various regions,hosts theatrical performances,1,blend
2351,2352,theatrical performances,some algerian regions,characteristic of,1,blend
14,2353,algeria,grab-and-go options,prefer for breakfast,1,blend
1908,2354,most popular in algeria,brik (fried pastry filled with cheese or egg),is,1,blend
1,2355,food,cheese or egg,contains,1,blend
4,2356,breakfast,quick and portable items,often consists of,1,blend
2357,2358,alcoholic drink,festivals in algeria,most commonly consumed,1,blend
14,2359,algeria,festivals with traditional drinks,hosts,1,blend
1,14,food,algeria,refers to,1,blend
2360,1,traditional drinks,food,expresses,1,blend
6,14,ramadan,algeria,common in,1,blend
6,1,ramadan,food,typically,1,blend
6,2361,ramadan,sugar and mint,accompanied by,1,blend
14,2362,algeria,racket sports,enjoy,1,blend
2363,1,popular sport,food,is,1,blend
101,14,gifts,algeria,varies by,1,blend
1,14,food,algeria,played in,1,blend
14,2112,algeria,track and field events,practice,1,blend
2112,14,track and field events,algeria,popular in,1,blend
14,2364,algeria,international sporting events,participate in,1,blend
1,2365,food,attendance and media coverage,measured by,1,blend
1,1582,food,in public,enjoyed by,1,blend
14,2366,algeria,certain jobs,perceive as underpaid,1,blend
