source_id,target_id,source_label,target_label,relation_type,weight,source_dataset
2930,4451,american,emergency ambulance access,manifests_in,1,culturebank
4451,4452,emergency ambulance access,paying for ambulance services,manifests_in,1,culturebank
4452,4453,paying for ambulance services,high ambulance costs,contextualizes,1,culturebank
255,4454,community,"los angeles, california",contextualizes,1,culturebank
4454,4455,"los angeles, california",relaxed attitude towards substance use,manifests_in,1,culturebank
4455,4456,relaxed attitude towards substance use,open legal marijuana use,manifests_in,1,culturebank
0,4457,human,travel,manifests_in,2,culturebank
4457,4458,travel,solo travel for personal growth,contextualizes,1,culturebank
4458,4459,solo travel for personal growth,independent decision-making,influences,1,culturebank
4458,4460,solo travel for personal growth,solo travel preference,manifests_in,1,culturebank
4461,4460,safety concerns in travel,solo travel preference,restricts,1,culturebank
2917,4462,general,student-teacher respect through informality,manifests_in,1,culturebank
4462,4463,student-teacher respect through informality,addressing teacher by first name,manifests_in,1,culturebank
4462,4464,student-teacher respect through informality,friendly learning environment,influences,1,culturebank
17,4466,family,sunday rest and worship,manifests_in,1,culturebank
4466,4467,sunday rest and worship,religious activities,manifests_in,1,culturebank
4466,4468,sunday rest and worship,relaxation practices,balances,1,culturebank
4468,4469,relaxation practices,taking naps and shared meals,manifests_in,1,culturebank
4466,4470,sunday rest and worship,weekend business closure,influences,1,culturebank
0,4471,human,lifestyle adaptation,manifests_in,2,culturebank
4471,4472,lifestyle adaptation,american summer practices,manifests_in,1,culturebank
4472,4473,american summer practices,seasonal slowing down,manifests_in,1,culturebank
4472,4474,american summer practices,weather-based schedule adjustment,manifests_in,1,culturebank
4472,4475,american summer practices,cooling device investment,manifests_in,1,culturebank
4472,4476,american summer practices,seasonal vocabulary usage,manifests_in,1,culturebank
4475,4477,cooling device investment,purchasing and using fans,manifests_in,1,culturebank
4474,4473,weather-based schedule adjustment,seasonal slowing down,contextualizes,1,culturebank
2930,4478,american,large meal portions,manifests_in,1,culturebank
2930,4479,american,meal deals and value,manifests_in,1,culturebank
2930,4480,american,efficient eating habits,manifests_in,1,culturebank
4481,4478,affordability and convenience focus,large meal portions,influences,1,culturebank
4481,4479,affordability and convenience focus,meal deals and value,influences,1,culturebank
4482,4479,regional and seasonal variation,meal deals and value,varies_by,1,culturebank
3021,2930,social norms and etiquette,american,contextualizes,1,culturebank
2930,4483,american,expressing emotion openly,manifests_in,1,culturebank
4483,4484,expressing emotion openly,excitement and enthusiasm display,manifests_in,1,culturebank
3021,4485,social norms and etiquette,public restroom conduct,contextualizes,1,culturebank
4485,4486,public restroom conduct,children privacy boundaries,influences,1,culturebank
4487,4486,parental supervision approaches,children privacy boundaries,influences,1,culturebank
4486,4488,children privacy boundaries,crawling under stalls,restricts,1,culturebank
4486,4489,children privacy boundaries,talking to strangers in restrooms,restricts,1,culturebank
255,4490,community,cultural norm adaptation,contextualizes,1,culturebank
4490,4491,cultural norm adaptation,social expectations and etiquette,manifests_in,1,culturebank
4490,4492,cultural norm adaptation,cross-cultural forgetfulness,varies_by,1,culturebank
3281,2917,environmental adaptation,general,contextualizes,1,culturebank
2917,4493,general,heat acclimatization practices,manifests_in,1,culturebank
2917,4494,general,warm climate rule-following,manifests_in,1,culturebank
4493,4495,heat acclimatization practices,adapting to heat in usa australia,originates_from,1,culturebank
0,4496,human,infrastructure management,manifests_in,2,culturebank
4496,4497,infrastructure management,wiring system preferences,contextualizes,1,culturebank
4497,4498,wiring system preferences,above-ground vs underground wiring,manifests_in,1,culturebank
4497,4499,wiring system preferences,cost and safety considerations,influences,1,culturebank
4497,4500,wiring system preferences,power reliability in farming,influences,1,culturebank
2930,4501,american,resource conservation practice,manifests_in,1,culturebank
4501,4502,resource conservation practice,doggy bag usage,manifests_in,1,culturebank
4502,4503,doggy bag usage,leftover consumption avoidance,contextualizes,1,culturebank
3055,4504,consumer behavior,brand naming in media,manifests_in,1,culturebank
4504,4505,brand naming in media,public broadcasting context,contextualizes,1,culturebank
4504,4507,brand naming in media,food product naming,varies_by,1,culturebank
4505,4506,public broadcasting context,specific product references,manifests_in,1,culturebank
204,3828,communication,direct communication,varies_by,1,culturebank
3828,4509,direct communication,asking questions,manifests_in,1,culturebank
3828,4510,direct communication,expressing opinions,manifests_in,1,culturebank
3828,4511,direct communication,explicit speech,manifests_in,1,culturebank
255,4512,community,texan,contextualizes,1,culturebank
4512,4513,texan,regional pride and identity,manifests_in,1,culturebank
4513,4514,regional pride and identity,expressing pride in texas residency,manifests_in,1,culturebank
4512,4515,texan,geographic and cultural distance,contextualizes,1,culturebank
4515,4516,geographic and cultural distance,navigating long distances,manifests_in,1,culturebank
2930,4517,american,inquiry-based learning,manifests_in,1,culturebank
4517,4518,inquiry-based learning,questioning and seeking clarification,manifests_in,1,culturebank
2978,4519,united states,theft for subsistence,manifests_in,1,culturebank
4519,4520,theft for subsistence,varying attitudes toward food theft,varies_by,1,culturebank
4521,4520,property ownership norms,varying attitudes toward food theft,influences,1,culturebank
170,4522,economy,restaurant payment practices,contextualizes,1,culturebank
4522,4523,restaurant payment practices,card given to waitstaff,manifests_in,1,culturebank
4522,4524,restaurant payment practices,payment security concerns,influences,1,culturebank
4525,4524,lack of card readers,payment security concerns,influences,1,culturebank
2930,4526,american,luxury brand consumption,manifests_in,1,culturebank
4526,4527,luxury brand consumption,gucci belt as status symbol,manifests_in,1,culturebank
4528,4529,wealth display,social inequality awareness,balances,1,culturebank
278,2978,art,united states,contextualizes,1,culturebank
4530,4531,cultural appreciation,appreciation for own culture,manifests_in,1,culturebank
4530,4532,cultural appreciation,appreciation for european culture,manifests_in,1,culturebank
3047,2917,safety and security,general,manifests_in,1,culturebank
2917,4533,general,trust in public spaces,manifests_in,1,culturebank
4533,4534,trust in public spaces,leaving belongings unattended,manifests_in,1,culturebank
4535,4533,perceived safety assessment,trust in public spaces,influences,1,culturebank
1,4536,food,ketchup use and preference,contextualizes,1,culturebank
4536,4537,ketchup use and preference,ketchup as staple condiment,manifests_in,1,culturebank
4536,4538,ketchup use and preference,regional variation in ketchup perception,varies_by,1,culturebank
4538,4539,regional variation in ketchup perception,ketchup considered spicy or blasphemous,manifests_in,1,culturebank
2917,4540,general,preference for digital payment methods,manifests_in,1,culturebank
4540,4541,preference for digital payment methods,mobile payment apps adoption,manifests_in,1,culturebank
4542,4540,convenience and speed valuation,preference for digital payment methods,influences,1,culturebank
4543,4544,promote healthy eating habits,snacking and breakfast,influences,1,culturebank
4544,4545,snacking and breakfast,apple with peanut butter,manifests_in,1,culturebank
4544,4546,snacking and breakfast,cheese or yogurt snacks,manifests_in,1,culturebank
4543,4545,promote healthy eating habits,apple with peanut butter,manifests_in,1,culturebank
0,439,human,nature,contextualizes,1,culturebank
439,1223,nature,outdoor recreation,manifests_in,1,culturebank
1223,4548,outdoor recreation,enjoying and preserving nature,manifests_in,1,culturebank
4548,4549,enjoying and preserving nature,hiking and camping,manifests_in,1,culturebank
4548,4550,enjoying and preserving nature,berry picking,manifests_in,1,culturebank
4548,4551,enjoying and preserving nature,scout organizations,manifests_in,1,culturebank
4555,4552,school traffic education,pedestrian safety norms,influences,1,culturebank
4556,4552,driving habits influence,pedestrian safety norms,influences,1,culturebank
4552,4553,pedestrian safety norms,walk on left side of sidewalk,manifests_in,1,culturebank
4552,4554,pedestrian safety norms,walk on right side without sidewalk,manifests_in,1,culturebank
2930,4552,american,pedestrian safety norms,originates_from,1,culturebank
2930,4557,american,valuing friendliness and sociability,manifests_in,1,culturebank
4557,4558,valuing friendliness and sociability,engaging in small talk,manifests_in,1,culturebank
4557,4559,valuing friendliness and sociability,temporary friendships,balances,1,culturebank
3021,4560,social norms and etiquette,conflict avoidance in interactions,contextualizes,1,culturebank
